time,open,high,low,close,volume
1769810400000,214.69,215.38,213.21,214.55,7915.974
1769814000000,214.56,215.62,213.57,215.29,8439.416
1769817600000,215.29,215.68,214.53,214.86,8402.553
1769821200000,214.85,216.59,214.69,215.93,8933.993
1769824800000,215.93,217.03,214.56,216.45,8434.02
1769828400000,216.45,217.61,216.11,216.55,7109.781
1769832000000,216.54,218.5,216.39,216.56,9407.804
1769835600000,216.57,216.87,215.44,216.55,9246.104
1769839200000,216.54,216.91,213.96,214.97,10879.17
1769842800000,214.97,215.57,210.9,212.02,26769.47
1769846400000,212.03,212.6,207.0,210.15,33333.427
1769850000000,210.16,211.7,209.23,210.11,11228.79
1769853600000,210.12,210.57,208.67,209.77,10433.344
1769857200000,209.77,209.93,207.9,208.43,8302.197
1769860800000,208.43,208.85,206.8,207.24,16033.491
1769864400000,207.24,207.71,204.5,205.16,28344.936
1769868000000,205.16,205.76,192.74,196.96,100998.28
1769871600000,196.95,199.95,196.66,198.26,29661.913
1769875200000,198.21,202.27,195.08,196.23,47080.679
1769878800000,196.21,196.72,184.27,189.15,95066.417
1769882400000,189.16,192.41,178.0,190.16,93565.693
1769886000000,190.18,194.76,187.79,190.55,45739.517
1769889600000,190.53,192.21,187.6,190.9,21766.889
1769893200000,190.87,196.16,190.45,194.99,20394.66
1769896800000,195.0,196.02,193.79,194.44,11481.078
1769900400000,194.43,199.42,194.22,197.83,23852.429
1769904000000,197.82,200.43,197.55,199.37,21070.398
1769907600000,199.37,199.54,195.99,198.92,14863.23
1769911200000,198.93,200.2,198.1,199.88,9935.12
1769914800000,199.88,201.11,199.11,200.95,10873.237
1769918400000,200.95,201.28,197.45,198.07,15032.811
1769922000000,198.08,198.79,196.61,196.79,14043.15
1769925600000,196.8,197.49,195.49,196.31,9359.694
1769929200000,196.31,198.31,195.25,196.24,12917.889
1769932800000,196.23,197.59,195.02,196.5,11954.311
1769936400000,196.49,197.55,195.2,197.09,10484.103
1769940000000,197.09,197.93,192.91,193.16,15505.551
1769943600000,193.16,195.82,193.16,194.79,9437.048
1769947200000,194.8,194.88,192.71,193.78,14585.085
1769950800000,193.78,194.98,191.16,192.03,16792.166
1769954400000,192.04,194.23,189.2,192.39,25712.35
1769958000000,192.4,192.42,186.1,189.02,31618.146
1769961600000,189.02,190.95,187.65,189.31,21851.659
1769965200000,189.33,190.19,187.12,188.82,15815.605
1769968800000,188.83,193.46,188.82,192.0,22934.319
1769972400000,192.0,192.64,188.23,189.49,17772.586
1769976000000,189.49,192.77,187.99,190.66,18364.71
1769979600000,190.65,190.77,187.86,188.67,17215.91
1769983200000,188.68,191.9,187.96,189.77,16772.488
1769986800000,189.77,191.43,183.79,188.5,42477.897
1769990400000,188.5,193.58,187.06,192.11,24849.135
1769994000000,192.11,194.87,189.1,192.55,23527.891
1769997600000,192.56,193.41,190.2,190.38,14885.952
1770001200000,190.38,190.79,182.46,190.32,50142.518
1770004800000,190.32,192.96,186.84,189.36,20655.986
